property_id,price,sqft,bedrooms,bathrooms,year_built,lot_size,neighborhood,latitude,longitude,crime_rate,school_rating
PROP_001726,1117470.69139826,1709.0645193550276,1,5,2015,1000.0,Waterfront,40.994233635509694,-73.43259206469648,3.7,3.0
PROP_001727,1072686.9145365183,2200.689407497881,4,4,2017,1000.0,Downtown,40.97563871909763,-73.06221504319838,5.6,3.4
PROP_001728,759898.4043497766,1592.5239229354331,5,3,1996,1000.0,Downtown,40.663214327298455,-73.50263607978329,7.4,3.2
PROP_001729,350556.70414462866,2633.9969098915753,3,3,1975,1000.0,Historic,40.397355954106054,-73.75394515796907,6.8,4.1
PROP_001730,485891.57679426816,1778.210641162576,3,4,1989,1000.0,Historic,40.47525490260803,-73.78511902790721,2.0,8.3
PROP_001731,600179.3339515966,2378.972021231141,1,1,2012,1000.0,Suburbs,40.67960039182508,-73.91638653096847,4.6,8.6
PROP_001732,589298.8872674268,2634.36928435638,5,1,1999,1000.0,Suburbs,40.70957919387826,-73.23672211507302,1.6,4.7
PROP_001733,1183855.0027544857,2177.9673528836083,5,4,2003,1000.0,Downtown,40.12656502381398,-73.32815802819553,3.2,5.7
PROP_001734,331581.86562661524,1918.1055443117077,4,3,1962,1000.0,Suburbs,40.419416928896894,-73.4958256295621,3.0,3.6
PROP_001735,442767.90430972574,2947.6208319684624,1,2,1963,1000.0,Tech Hub,40.25204685967207,-73.21512009050072,2.8,4.3
PROP_001736,457819.26168553985,1690.2899386795343,1,3,2009,1000.0,Suburbs,40.763444895576065,-73.28629189772568,7.8,8.1
PROP_001737,970437.5492647344,2121.4477710524097,1,4,2000,1000.0,Waterfront,40.004600302892655,-73.70361847650528,5.4,8.2
PROP_001738,447440.3599793565,2040.9073332983069,3,3,1964,1000.0,Waterfront,40.5671731001852,-73.78300225393969,5.9,1.6
PROP_001739,586900.7364207119,3280.317839111435,1,5,1960,1000.0,Tech Hub,40.15735817525454,-73.29882128164573,3.5,6.7
PROP_001740,230890.34666633751,3401.847975768719,4,3,1953,1000.0,Suburbs,40.41204922588938,-73.16476268317595,1.8,5.8
PROP_001741,661300.1988738588,1979.755587914919,3,5,1961,1000.0,Waterfront,40.837953554499066,-73.12362156993233,1.5,7.2
PROP_001742,460657.8118592918,1918.700624196563,2,4,1964,1000.0,Tech Hub,40.681529731124556,-73.78879750865094,5.4,7.7
PROP_001743,631532.6444674963,909.8545957951333,5,3,1977,1000.0,Waterfront,40.252674211957576,-73.86591685780195,9.1,3.3
PROP_001744,609360.3268228634,2265.632314119212,5,2,2003,1000.0,Suburbs,40.066868577189354,-73.51963189324277,4.6,3.2
PROP_001745,400282.3032152178,1860.4939052299148,5,2,1954,1000.0,Tech Hub,40.428954112232546,-73.29707900193803,4.5,7.4
PROP_001746,1070756.0291177467,2135.3334998628247,2,3,2004,1000.0,Tech Hub,40.71534702128747,-73.20908239972186,3.4,7.7
PROP_001747,516908.3211433426,2391.4919882203503,2,3,1960,1000.0,Waterfront,40.922217602314454,-73.56420162514567,5.5,8.3
PROP_001748,1153944.5358962193,3343.6014740393534,3,2,1998,1000.0,Downtown,40.020836826262084,-73.93376049791165,3.0,4.2
PROP_001749,1174283.3835243257,3184.1556153913634,5,5,2023,1000.0,Suburbs,40.05283837495555,-73.63465346785577,1.7,7.6
PROP_001750,148994.10886016465,800.0,2,3,1954,1000.0,Historic,40.586107117937225,-73.68097273162665,4.8,4.1
PROP_001751,413585.7089158191,1841.9765300246654,2,2,1967,1000.0,Tech Hub,40.565335683043074,-73.94939991509533,4.3,8.2
PROP_001752,697793.1740575052,800.0,4,4,1992,1000.0,Tech Hub,40.96130106939573,-73.13187638877865,9.1,2.6
PROP_001753,864183.074836922,1970.6077555472687,1,3,2007,1000.0,Tech Hub,40.91206349408376,-73.85784558134468,2.3,5.4
PROP_001754,283129.05825850787,1580.61724151633,1,6,1966,1000.0,Suburbs,40.46194804812476,-73.81936344905247,5.9,9.9
PROP_001755,400139.8025571394,1725.9839430928305,1,4,2000,1000.0,Suburbs,40.54059465396175,-73.75052010536824,9.5,4.8
PROP_001756,311069.5252538439,3793.944925968751,2,3,1952,1000.0,Historic,40.25642869465171,-73.42907784819963,8.1,5.1
PROP_001757,441615.37205539097,2652.0127331898566,1,3,1950,1000.0,Waterfront,40.05558063448408,-73.28300114191688,3.6,6.6
PROP_001758,239372.96270272048,1806.9428896497175,3,3,1958,1000.0,Suburbs,40.145416150092615,-73.31040270967226,4.6,7.2
PROP_001759,818091.2538323983,3368.6468352914526,2,3,2000,1000.0,Historic,40.796736038891225,-73.55130686303653,8.0,6.8
PROP_001760,348524.49309434125,2606.595820923838,2,3,1955,1000.0,Downtown,40.358449447133566,-73.76679508334976,2.6,5.4
PROP_001761,299201.70228427195,1528.64322929078,3,3,1954,1000.0,Downtown,40.99681094032579,-73.27289717228635,1.1,1.2
PROP_001762,711487.2602527814,1370.3011597437871,1,3,2008,1000.0,Waterfront,40.99363014192537,-73.81661616650626,8.4,3.9
PROP_001763,438030.10136913136,2242.985297333861,1,3,1989,1000.0,Historic,40.120957761754525,-73.0122941902838,6.9,2.6
PROP_001764,803019.6173768733,1857.3085515671407,1,4,1977,1000.0,Waterfront,40.41325100323328,-73.50872708189553,6.6,9.3
PROP_001765,342834.904955202,1554.067479234357,2,3,1956,1000.0,Tech Hub,40.34192630457807,-73.09077607045036,6.1,4.7
PROP_001766,498918.1890379091,2327.537769235585,1,2,1962,1000.0,Downtown,40.048752877286105,-73.53740897930692,2.8,9.1
PROP_001767,874167.0983643413,1983.8757309221367,5,4,2023,1000.0,Suburbs,40.41705888075252,-73.67302327845812,4.5,1.9
PROP_001768,947814.5518436736,1631.8503608816968,2,2,2008,1000.0,Tech Hub,40.51825231141321,-73.59374573357218,9.8,7.6
PROP_001769,493146.2226827814,1156.9673621259637,2,3,2012,1000.0,Suburbs,40.24536205598643,-73.22910431672042,9.0,3.3
PROP_001770,622529.7446450063,1877.4444148048426,5,3,1961,1000.0,Waterfront,40.456233148567506,-73.53704840036136,5.8,8.8
PROP_001771,1039831.5548073165,1489.078947930687,4,3,1993,1000.0,Waterfront,40.92854176342738,-73.71353518285498,1.7,6.6
PROP_001772,597608.2007626258,3908.5158873530263,4,2,1987,1000.0,Historic,40.38240249615655,-73.60632977102425,9.8,7.2
PROP_001773,1705223.1562466472,2743.3516492381686,5,4,2012,1000.0,Waterfront,40.89018178261173,-73.10983669386124,5.3,8.7
PROP_001774,499238.624714895,2553.6901756186776,2,2,1964,1000.0,Downtown,40.644701898811846,-73.46237367781964,3.7,9.4
PROP_001775,383117.7689341934,1579.87134522651,1,4,1964,1000.0,Waterfront,40.2348737010875,-73.00384709579936,9.7,9.8
PROP_001776,855262.7514789785,2930.78886360488,2,2,2006,1000.0,Downtown,40.06838112210743,-73.40189858300998,3.7,2.0
PROP_001777,423782.3313161394,876.091833219898,2,2,2009,1000.0,Historic,40.913916578896036,-73.65736460837184,3.6,5.1
PROP_001778,600499.9611238268,1527.954661177554,1,2,1994,1000.0,Waterfront,40.93763697031658,-73.08563647975524,7.8,4.9
PROP_001779,304459.34157232475,2172.4365080079615,5,2,1952,1000.0,Downtown,40.99977447760553,-73.48723750310107,6.4,1.1
PROP_001780,987399.1338069806,2254.0870973969304,3,3,2001,1000.0,Tech Hub,40.4890929028935,-73.78113511690458,4.5,7.2
PROP_001781,1126310.804734516,1568.106055766252,5,2,2012,1000.0,Waterfront,40.32131541602632,-73.52548146648586,8.9,5.0
PROP_001782,732451.1863413916,3702.334459805805,5,5,1985,1000.0,Historic,40.349482977224014,-73.32020879872866,5.9,3.2
PROP_001783,333379.64783492737,1752.7455822109098,5,3,1951,1765.2200722508037,Tech Hub,40.82488692568188,-73.4105791937929,5.6,8.5
PROP_001784,843631.9653186207,1430.5530931244741,3,4,1992,1000.0,Tech Hub,40.792916896770826,-73.5915350333446,5.7,3.1
PROP_001785,359280.7857522555,1970.4470508260013,4,2,1953,1000.0,Downtown,40.7497141732868,-73.76709544278448,3.0,3.5
PROP_001786,1259669.891357985,3192.070203878383,4,2,1986,1000.0,Waterfront,40.50596831347876,-73.60446125226227,8.5,1.6
PROP_001787,1076802.2902942342,2443.474637355676,5,5,1994,1000.0,Downtown,40.858877576258735,-73.6989739129583,5.4,6.0
PROP_001788,658093.0629527253,1710.7712360864548,5,2,2008,1000.0,Historic,40.99157879477958,-73.57156885576731,1.0,4.2
PROP_001789,782381.9675728157,1216.441906380222,4,7,2019,1000.0,Historic,40.3628638298967,-73.59193179696408,3.7,3.0
PROP_001790,458411.0986870399,2446.412100506715,4,3,1957,1000.0,Waterfront,40.91678122478111,-73.67572784506939,7.4,5.5
PROP_001791,1071614.8216636938,4041.717680467046,2,1,1994,1000.0,Waterfront,40.05993043311889,-73.76397239480717,8.7,4.5
PROP_001792,986959.9298838032,2094.372846585153,3,3,2008,1000.0,Downtown,40.23229843631493,-73.77790716888744,7.2,3.1
PROP_001793,626935.3346717877,2621.5374838081534,3,2,2002,1000.0,Historic,40.820929191820134,-73.34964359801414,4.7,7.5
PROP_001794,615181.5216407604,2902.920183082867,1,2,2007,1000.0,Suburbs,40.48933108018243,-73.04095332826576,3.8,3.0
PROP_001795,265162.3218254173,800.0,3,3,1969,1000.0,Suburbs,40.33946148868295,-73.40946850039681,7.7,9.0
PROP_001796,909133.5321146268,3894.574700313524,3,4,1975,1000.0,Tech Hub,40.766150474803126,-73.40109799930923,6.2,7.6
PROP_001797,729952.051741415,1298.4344337354223,1,4,2001,1000.0,Waterfront,40.68539524590954,-73.17801367231428,2.8,6.3
PROP_001798,278013.8075402681,2034.325860934153,2,3,1972,1000.0,Suburbs,40.592590347444464,-73.86106677055955,2.6,2.9
PROP_001799,511197.2888638736,2386.1320208330453,4,2,1992,1000.0,Suburbs,40.79369518383738,-73.93918973851952,1.6,4.5
PROP_001800,870389.1653635593,3007.236003251124,2,3,2009,1000.0,Historic,40.72457505775239,-73.431350363821,1.2,4.2
PROP_001801,441283.20409669407,1115.5454403858007,2,3,1995,1000.0,Historic,40.37515866458436,-73.2746660681368,9.0,7.8
PROP_001802,510310.2539966214,1366.1792366628229,3,1,1979,1000.0,Tech Hub,40.69109018649517,-73.06848037240309,6.2,7.7
PROP_001803,443460.25069484574,1361.4512848824272,4,1,1962,1000.0,Tech Hub,40.17681735777979,-73.45527512334422,4.9,7.3
PROP_001804,408554.2232101608,1956.4232663218306,2,3,1987,1000.0,Suburbs,40.243354519918284,-73.90023196614919,3.9,1.6
PROP_001805,444942.29125361907,2234.7242484657895,1,1,1964,1000.0,Waterfront,40.759213415210716,-73.44763017839087,5.3,3.8
PROP_001806,433577.8588416201,3120.082450972628,1,3,1960,1000.0,Downtown,40.44595850633138,-73.57222510419581,2.9,8.9
PROP_001807,329060.43300008075,1945.9432577690818,5,4,1964,1000.0,Suburbs,40.51627362277909,-73.70844770808037,2.9,9.2
PROP_001808,335909.4664923137,1123.3808535120418,2,1,2001,1000.0,Historic,40.34829941738619,-73.26251291383385,6.5,4.1
PROP_001809,440331.82514359924,1476.576499229402,3,1,1974,1000.0,Tech Hub,40.85954538878428,-73.52570349750988,3.1,6.7
PROP_001810,538710.8222892382,2048.5528825065708,2,3,1996,1000.0,Suburbs,40.65510436495819,-73.76770675885896,1.7,5.1
PROP_001811,488620.7615329337,2168.5245520252097,1,2,1998,1000.0,Historic,40.22422213988942,-73.19875863364133,6.6,4.7
PROP_001812,592530.3619220858,1204.587114069027,5,1,2012,1000.0,Historic,40.436980776145795,-73.79209181582023,2.3,4.8
PROP_001813,159639.14980306267,1665.7411849524951,1,3,1952,1000.0,Suburbs,40.95647782130561,-73.29471839602897,4.5,2.8
PROP_001814,547796.3328652389,3458.1770870339856,3,2,1983,1000.0,Suburbs,40.99982216536146,-73.19791425562802,9.5,5.9
PROP_001815,1195783.6315600935,1684.9195711015016,5,2,2023,1000.0,Waterfront,40.80588722779508,-73.96807965822546,5.6,1.1
PROP_001816,677814.8493212798,1419.4659176935834,3,3,1990,1000.0,Tech Hub,40.967426432083016,-73.91107754111326,2.2,1.3
PROP_001817,694804.8619790124,1953.3596301895423,2,2,2013,1000.0,Historic,40.11626815126627,-73.54530583507443,2.2,4.4
PROP_001818,1275428.4271847608,2097.4278228743788,5,1,2014,1000.0,Downtown,40.616929605069544,-73.39658946347397,7.7,8.3
PROP_001819,1228160.6482911657,2578.596784333758,3,2,2021,1000.0,Downtown,40.303612965827035,-73.40259790446068,8.4,2.8
PROP_001820,730391.5803229887,1096.0578548639428,3,1,2007,1000.0,Waterfront,40.638569778067456,-73.37515770240222,1.2,5.9
PROP_001821,1104575.0508919822,2267.2281031651933,1,2,2019,1000.0,Waterfront,40.57084083532212,-73.40722030602325,1.1,3.7
PROP_001822,866368.8455732322,811.0701803147072,5,4,2015,1000.0,Tech Hub,40.7127527551937,-73.9574565150701,9.4,4.0
PROP_001823,592403.3585083521,2072.0667820320855,3,4,1963,1000.0,Waterfront,40.09095971874622,-73.22323159149036,6.4,8.7
PROP_001824,496790.2236721265,1715.2143221380047,1,2,2008,1000.0,Suburbs,40.459063168755414,-73.03548616657056,1.4,7.3
PROP_001825,778626.1972377843,2796.88383145368,2,5,1977,1000.0,Downtown,40.118755584266445,-73.71674652822806,6.8,8.8
PROP_001826,410534.59031427023,2101.6975560551955,3,2,1980,1000.0,Historic,40.80569785543807,-73.04134258548366,1.6,9.3
PROP_001827,413701.39495455346,1831.3217822715355,3,2,1979,1000.0,Historic,40.77499064949491,-73.059247547355,3.6,1.2
PROP_001828,440711.28561666724,1648.3001867724947,5,2,2000,1000.0,Suburbs,40.399777547673885,-73.83243708894013,9.6,6.8
PROP_001829,607074.5845836608,800.0,3,4,1980,1000.0,Waterfront,40.261435376353504,-73.06522734920209,4.5,9.1
PROP_001830,604971.9667737521,2559.8747875029812,3,1,1992,1000.0,Historic,40.19850895283866,-73.49565767009173,4.0,4.9
PROP_001831,487492.1105393352,2169.73115703201,1,2,1978,1000.0,Tech Hub,40.73336955150761,-73.20831912314287,1.2,2.5
PROP_001832,725720.1749791118,2116.089271305184,4,2,1991,1000.0,Waterfront,40.80559232952782,-73.51349958589729,4.7,4.0
PROP_001833,604860.7705249784,2592.0938573448966,2,3,1965,1000.0,Tech Hub,40.409628166239884,-73.43588748453476,6.2,5.4
PROP_001834,900646.35221412,814.341379614059,5,4,2007,1000.0,Tech Hub,40.97266879003357,-73.37064963162362,6.5,8.8
PROP_001835,715146.1307346368,2623.5672005656393,5,5,1990,1000.0,Suburbs,40.646187184014885,-73.88398148872086,1.5,7.0
PROP_001836,527753.3780422204,2087.8336646158905,3,3,2001,1000.0,Suburbs,40.309644209707166,-73.41182006004547,6.7,6.7
PROP_001837,541105.0380352447,2736.951230259648,3,2,1997,1000.0,Suburbs,40.88926515482495,-73.90420611608238,3.5,3.0
PROP_001838,1433020.077805363,2719.2332262696996,5,4,2005,1989.2955842738272,Tech Hub,40.71726085147663,-73.74951315839878,1.4,1.6
PROP_001839,753656.2159459282,2218.331292186605,1,4,1985,1000.0,Tech Hub,40.2980790737632,-73.44481940035635,4.9,8.1
PROP_001840,209577.5494428208,2496.646128672325,2,2,1955,1000.0,Suburbs,40.530635582372454,-73.24606345573363,8.4,7.4
PROP_001841,809576.8682173324,2239.3564977440715,3,3,1992,1000.0,Waterfront,40.005688223529376,-73.862590129766,6.3,8.0
PROP_001842,505766.86596969696,1360.8808815254956,3,3,1966,1000.0,Waterfront,40.41013798572144,-73.74967155619797,1.5,2.0
PROP_001843,282789.382305462,1428.0140334930961,3,1,1950,1000.0,Downtown,40.18949496883985,-73.13365856414961,2.4,5.8
PROP_001844,588188.302957667,1573.1045418772612,3,4,1983,1000.0,Downtown,40.97946444970551,-73.32222082117976,5.0,2.3
PROP_001845,164441.27050895753,1526.2044979007892,1,3,1953,1000.0,Suburbs,40.82925309512362,-73.26231556266623,8.8,1.4
PROP_001846,267751.00676791696,2665.8584652465847,2,3,1954,1000.0,Suburbs,40.69634681449779,-73.05939413957593,5.0,7.6
PROP_001847,696364.6313218722,1731.199774323944,5,5,1969,1000.0,Tech Hub,40.440872371495075,-73.2762503473657,5.5,6.2
PROP_001848,753623.3483159658,2386.8053813450488,4,4,2016,1000.0,Suburbs,40.951037392073026,-73.43966637526356,4.1,3.2
PROP_001849,1483479.628387578,3348.6873850695456,4,3,2005,1000.0,Tech Hub,40.803407826589634,-73.13387394090583,7.8,3.4
PROP_001850,581341.9064144467,2112.4451225653997,1,3,2000,1000.0,Historic,40.80632897484736,-73.64524906405373,8.7,4.4
PROP_001851,826420.2433266012,2957.3558262355355,2,5,1992,1000.0,Historic,40.563512084116276,-73.64470734319448,7.0,9.4
PROP_001852,1043106.5057402931,2353.1308061263794,3,2,2019,1000.0,Historic,40.6851795242065,-73.73240982167215,4.8,8.5
PROP_001853,703061.627809454,1517.8466504076819,5,2,2012,1000.0,Historic,40.7927898042561,-73.05467684789971,7.0,8.1
PROP_001854,1093660.5970849341,2374.0984035451756,3,1,1996,1000.0,Tech Hub,40.60749629773188,-73.81016088952512,4.5,4.3
PROP_001855,280375.389272657,998.8226768777844,3,4,1965,1000.0,Suburbs,40.04492005524214,-73.44330941858969,2.1,6.9
PROP_001856,851799.7711991279,2839.9548796200106,5,1,1980,1000.0,Waterfront,40.56990944668924,-73.50786600760266,4.9,2.9
PROP_001857,279252.2902037089,800.0,3,5,1965,1000.0,Historic,40.62722358290798,-73.36022827898604,4.8,8.7
PROP_001858,877582.7764860871,2582.037899032496,2,2,1984,1000.0,Waterfront,40.48231610438632,-73.8108706631743,5.5,2.7
PROP_001859,900215.0013033822,1900.952380137702,2,5,1997,1000.0,Downtown,40.049260734710735,-73.83909664194742,3.8,6.6
PROP_001860,621667.0278657413,2663.9830791031873,2,6,1993,1000.0,Suburbs,40.19483552259228,-73.2687944174545,7.3,4.3
PROP_001861,1030929.0923940272,800.0,2,5,2021,1000.0,Waterfront,40.84242744204455,-73.15763872543364,4.3,9.6
PROP_001862,983068.0462611453,2414.8102668821243,3,1,2013,1000.0,Downtown,40.452344852999644,-73.1492006216804,6.4,9.4
PROP_001863,950549.5588330862,3560.6532069558993,2,6,1966,1000.0,Waterfront,40.64796430490541,-73.18975155557598,7.6,8.1
PROP_001864,583940.1779335863,1432.0277807730154,1,2,2015,1000.0,Tech Hub,40.12125271213239,-73.44093227239077,5.9,1.1
PROP_001865,356635.43075011496,1787.1490753903975,2,3,1988,1000.0,Suburbs,40.972319255804216,-73.38912905803338,1.4,5.5
PROP_001866,512694.551027481,4344.256228394008,5,3,1961,1000.0,Suburbs,40.83789667469871,-73.88612999739463,2.2,7.8
PROP_001867,880882.7889740095,3255.7485447822055,2,4,1980,1000.0,Downtown,40.463261066100216,-73.69974223791147,2.8,2.4
PROP_001868,1432996.659443543,3752.0490072335697,5,4,2002,1000.0,Downtown,40.17919032955152,-73.69192400401033,3.2,7.4
PROP_001869,645270.1281473557,3147.204663545849,3,5,1986,1000.0,Suburbs,40.51563997401985,-73.84926891572407,6.8,1.9
PROP_001870,1038892.8256995954,2463.616433094626,3,3,2023,1000.0,Historic,40.82140581141719,-73.53421442682003,3.5,9.1
PROP_001871,460406.9161788234,2309.6979348970035,5,3,1982,1000.0,Suburbs,40.93462084035391,-73.16841351432717,3.5,5.2
PROP_001872,318824.1604753633,2612.5455313504203,4,2,1951,1390.7642990162308,Waterfront,40.88565934363433,-73.42092511166764,7.7,1.3
PROP_001873,450664.49909688596,800.0,1,2,1999,1000.0,Tech Hub,40.35240329820095,-73.17909866168178,3.4,3.1
PROP_001874,243654.23261328018,2255.910374283529,1,3,1953,1000.0,Suburbs,40.276989781784884,-73.75785530026074,1.0,3.5
PROP_001875,421821.08579592506,2785.4575555508827,2,1,1980,1000.0,Suburbs,40.95679137292308,-73.99232348192318,1.1,8.3
PROP_001876,434311.4911453633,1880.020083001472,2,4,1960,1000.0,Waterfront,40.290249043962625,-73.03092179973925,3.7,1.5
PROP_001877,975096.0661550476,1974.7879526556221,3,2,2023,1000.0,Downtown,40.22893742145876,-73.86109915371186,2.0,3.1
PROP_001878,339718.20195216674,2718.676900060423,4,1,1965,1000.0,Historic,40.96841486269562,-73.40785440001113,4.6,6.1
PROP_001879,602011.3288579306,2124.6744124488328,2,1,2023,1000.0,Suburbs,40.01978217606189,-73.80217301039532,7.1,4.4
PROP_001880,573702.0135054404,2054.936020740205,3,1,1975,1000.0,Waterfront,40.06293257044852,-73.41549010488828,4.4,7.3
PROP_001881,462377.1486747061,1221.4249853076635,3,3,1997,1000.0,Suburbs,40.992654747252715,-73.97717926998516,5.2,8.5
PROP_001882,438153.6959571905,2382.6403138037513,4,4,1981,1000.0,Suburbs,40.7249822592096,-73.1288035627816,9.2,1.5
PROP_001883,477973.8374715884,800.0,5,6,1993,1000.0,Historic,40.66752796926315,-73.02519223274992,4.4,3.7
PROP_001884,248370.54119887817,800.0,4,1,1971,1000.0,Suburbs,40.01021274961284,-73.14129317673485,3.5,8.7
PROP_001885,1079669.9476987456,3282.5103454614236,1,6,1997,3316.1199952973066,Downtown,40.66294927342961,-73.49759778029282,2.0,4.9
PROP_001886,467355.03569430055,2365.9205942333956,2,2,1993,1000.0,Historic,40.72696634446104,-73.07672591364646,8.1,9.1
PROP_001887,811154.3036279094,3285.824949152232,1,2,1981,1000.0,Downtown,40.33785712913695,-73.95639661641378,5.8,8.9
PROP_001888,626503.7168377104,2343.4963071023617,2,4,2011,1000.0,Suburbs,40.78959293813972,-73.63533449427999,3.6,4.0
PROP_001889,482133.4593843915,2203.3444193426203,2,1,1963,1000.0,Waterfront,40.795608924819476,-73.44292315802556,9.6,6.4
PROP_001890,633709.2600874373,1611.0356694305901,4,3,2006,1000.0,Historic,40.31879840804407,-73.27472879683897,6.4,5.2
PROP_001891,591415.1052439648,800.0,2,3,2000,1000.0,Tech Hub,40.841369535249065,-73.80024860246705,3.6,4.1
PROP_001892,786392.0142402118,850.2769681510322,4,3,2001,1000.0,Tech Hub,40.20271659651069,-73.19183168908746,7.8,6.1
PROP_001893,721827.9290190991,2327.223518409996,1,6,1973,1000.0,Waterfront,40.619862262830104,-73.46268330476695,8.7,2.5
PROP_001894,681079.3326854813,2377.6773528440767,2,2,2018,1000.0,Historic,40.60178716440711,-73.96824021125953,5.3,4.1
